p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.734382118643855e-290,0.4692099675983852,0.913,0.812,8.325034169490504e-288,2,Fasn
1.3071637682102872e-288,0.7577913760834658,0.671,0.484,6.274386087409379e-286,2,Acss2
1.7376651396217764e-282,0.3680373127637062,0.98,0.933,8.340792670184527e-280,2,Scg3
4.6820508801747363e-271,0.48256730190813235,0.874,0.734,2.2473844224838733e-268,2,Plpp3
1.8605341629812258e-264,0.6136875361052865,0.681,0.473,8.930563982309884e-262,2,Lpgat1
1.385191189865393e-258,0.4656507634332311,0.853,0.724,6.648917711353886e-256,2,Tecr
1.6823749078330123e-255,1.1264923373963294,0.302,0.142,8.075399557598458e-253,2,Ldlr
1.1932242660429393e-250,1.162118775875557,0.332,0.169,5.7274764770061086e-248,2,Cux2
1.3237364080056685e-249,0.5668028640535434,0.816,0.702,6.353934758427209e-247,2,Bhlhe40
2.835569768167071e-236,0.6935594582803385,0.423,0.244,1.361073488720194e-233,2,Calb1
8.66585806597584e-235,0.35477920592037004,0.957,0.909,4.159611871668403e-232,2,Oxct1
6.795527396278741e-219,0.4883135010700398,0.815,0.693,3.261853150213796e-216,2,B3gat3
1.74578196338004e-213,0.22332692349719352,0.999,0.999,8.379753424224192e-211,2,Aldoc
1.1801095152632321e-209,0.6478068074408009,0.61,0.437,5.664525673263514e-207,2,Sc5d
1.8351056696078168e-206,0.4077586533525164,0.876,0.776,8.80850721411752e-204,2,Pdha1
4.100818676411646e-203,0.7262014973433639,0.5,0.326,1.96839296467759e-200,2,Hs2st1
3.09306875645337e-197,0.40931947286441883,0.864,0.77,1.4846730030976175e-194,2,Acly
5.741718911246854e-190,0.5459356239075329,0.693,0.542,2.75602507739849e-187,2,Pmm1
8.324579394720494e-179,0.4890793596823779,0.388,0.228,3.995798109465837e-176,2,Tnr
8.051859226202366e-178,0.3801554115377971,0.878,0.789,3.864892428577136e-175,2,Smpd1
2.6857675048211185e-168,0.27606684877462206,0.882,0.788,1.289168402314137e-165,2,Tmx4
1.5931021533043547e-164,0.4315642720817009,0.775,0.642,7.646890335860903e-162,2,Ndufv2
1.2091493753975768e-160,0.31071436473765246,0.919,0.836,5.8039170019083685e-158,2,Uba52
4.5396083186654975e-155,0.2237919055654829,0.987,0.974,2.1790119929594386e-152,2,Uqcrc1
1.375834674713253e-139,0.5727012960128924,0.561,0.422,6.604006438623614e-137,2,Rorb
9.781523597685674e-138,0.4192778674333686,0.684,0.545,4.695131326889124e-135,2,Pdhb
2.7213923621089423e-135,0.3852392119005035,0.782,0.681,1.3062683338122923e-132,2,Man2a2
7.23626450496952e-126,0.5441561085310765,0.571,0.438,3.47340696238537e-123,2,Pfkl
2.742296522158763e-121,0.35556633666943754,0.788,0.685,1.3163023306362062e-118,2,Dld
5.996047047493707e-117,0.5762548684232802,0.415,0.282,2.8781025827969794e-114,2,Stard8
9.73922123718775e-116,1.2155308799904758,0.217,0.121,4.67482619385012e-113,2,Lypd1
3.096158998639982e-110,0.5020028968595692,0.443,0.308,1.4861563193471913e-107,2,Hsd11b1
5.264887663913037e-109,1.3810270350800562,0.118,0.051,2.5271460786782577e-106,2,Rspo1
1.8741300507864224e-108,0.46774927915717013,0.567,0.434,8.995824243774828e-106,2,Jund
2.036588260683103e-105,0.5315314978510688,0.458,0.332,9.775623651278894e-103,2,Pank3
2.176335497268476e-101,0.29084837858001267,0.826,0.737,1.0446410386888684e-98,2,Ndufs1
1.3438406989395993e-100,1.1885938964974776,0.092,0.036,6.450435354910077e-98,2,Lhx6
3.2862328573703447e-99,0.6052241717892843,0.341,0.227,1.5773917715377655e-96,2,Cox10
2.96226319359554e-97,0.31834407110142515,0.714,0.605,1.4218863329258592e-94,2,Etnk1
3.040605169923714e-95,0.3138973071593895,0.622,0.488,1.4594904815633827e-92,2,Bin1
6.702739160545952e-94,1.9240293066275167,0.051,0.015,3.217314797062057e-91,2,Vip
9.233748428492934e-94,0.39720920731075554,0.61,0.486,4.432199245676608e-91,2,Fut9
4.666083645235283e-85,0.3321102656146488,0.721,0.627,2.2397201497129358e-82,2,Akt1
1.1515410903001292e-81,1.8317292133348584,0.045,0.013,5.52739723344062e-79,2,Tcap
1.9118942623526595e-80,0.5067241312320493,0.405,0.295,9.177092459292766e-78,2,St3gal2
9.770311098231198e-80,0.20063853761371409,0.967,0.943,4.689749327150975e-77,2,Fabp5
1.402312223108559e-76,0.9759549561881893,0.105,0.05,6.731098670921083e-74,2,Dcx
2.4389441100047097e-76,1.0170935814936706,0.123,0.063,1.1706931728022606e-73,2,Hkdc1
5.83196663943806e-74,0.4283473168501497,0.458,0.35,2.799343986930269e-71,2,Ophn1
8.822118352766023e-74,0.4874833710548119,0.373,0.27,4.234616809327691e-71,2,Bace1
1.410454663244514e-73,0.42601798204533803,0.39,0.282,6.770182383573667e-71,2,Dgkd
1.9494759926488773e-73,0.4844757488338516,0.389,0.285,9.357484764714612e-71,2,Pomgnt1
1.422387754899355e-72,1.288245895528482,0.072,0.03,6.827461223516904e-70,2,Pparg
2.1150320021427556e-72,0.286986633376093,0.719,0.62,1.0152153610285227e-69,2,Cbs
6.61003712123288e-72,0.2351176077818955,0.862,0.809,3.172817818191782e-69,2,Idh1
2.3604968235038468e-71,1.5254799301372417,0.049,0.016,1.1330384752818464e-68,2,Fosb
3.7186271780763026e-71,0.18400512998935858,0.949,0.913,1.7849410454766253e-68,2,Pfkm
1.2000335073482787e-70,0.2840221280956001,0.784,0.718,5.760160835271738e-68,2,Extl3
5.422121929212477e-65,0.3960471952910405,0.541,0.446,2.602618526021989e-62,2,Numb
3.2534356572494376e-62,0.21596037326566297,0.846,0.789,1.56164911547973e-59,2,Sdhb
