p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.0804123138086288,0.25,0.076,0,2,Spp1
0,2.1503224155039273,0.23,0.06,0,2,Pla2g4a
0,4.279211377889069,0.185,0.017,0,2,Mrc1
0,3.0933583581602138,0.194,0.028,0,2,Tgfbi
0,3.8085428488490463,0.094,0.008,0,2,Pf4
0,1.730310912863962,0.8,0.743,0,2,Gatm
0,0.762523192291523,0.994,0.969,0,2,Gfap
0,0.3904887398717314,0.999,0.99,0,2,Tmsb4x
0,0.39957292541693645,0.999,0.996,0,2,Cd63
3.4172764569207464e-298,1.5126403089735456,0.356,0.17,1.346406924026774e-295,2,Maf
1.7132908901866405e-274,0.48754252288287003,0.915,0.788,6.750366107335364e-272,2,App
1.3868992386099267e-244,0.9936596387140628,0.587,0.423,5.464383000123111e-242,2,Cers2
3.026267586998965e-237,0.4021801886287646,0.945,0.88,1.1923494292775922e-234,2,Ftl1
1.6241989961793997e-196,2.597822042884046,0.121,0.035,6.399344044946835e-194,2,H2-Eb1
6.337674778543955e-182,1.5526320120832309,0.232,0.105,2.4970438627463184e-179,2,Cd74
2.352870570192637e-177,0.8975460144406037,0.338,0.183,9.27031004655899e-175,2,Cd44
2.694602604090481e-175,1.196038927933481,0.34,0.194,1.0616734260116494e-172,2,Plin4
8.987602857249986e-174,1.3397425676022228,0.19,0.079,3.5411155257564946e-171,2,Elmo1
5.930661532309217e-165,1.197185650370594,0.241,0.116,2.336680643729831e-162,2,Acsl1
9.435568446901905e-162,1.008632559976359,0.578,0.469,3.7176139680793506e-159,2,Bin1
4.0462899955541845e-160,1.3383398195266556,0.173,0.072,1.5942382582483486e-157,2,C3
9.263525945613826e-157,0.7286178369400163,0.441,0.281,3.649829222571847e-154,2,Lyz2
1.040789069253309e-145,1.0609280916287127,0.269,0.144,4.100708932858037e-143,2,Lgals1
5.744949438058139e-138,0.3987417154929189,0.996,0.992,2.263510078594907e-135,2,Aqp4
4.027972790844601e-127,1.2465586320707955,0.184,0.087,1.5870212795927728e-124,2,Hspg2
5.962919165166285e-123,1.4235929542565557,0.134,0.055,2.349390151075516e-120,2,Klf4
9.784853406981906e-122,0.5096101515396086,0.706,0.594,3.855232242350871e-119,2,Gpx1
1.272408008129555e-115,2.193858907380362,0.068,0.019,5.013287552030447e-113,2,Clec10a
4.895138164409422e-105,0.5489335191315923,0.273,0.161,1.928684436777312e-102,2,Ifit2
4.676586155656974e-99,2.570759448715885,0.044,0.01,1.8425749453288478e-96,2,Wif1
1.425821824450805e-98,0.7612039200966642,0.33,0.214,5.617737988336172e-96,2,St3gal6
1.2640407168214774e-92,0.8126003184230575,0.352,0.245,4.980320424276621e-90,2,Abcg1
1.8648219609394923e-91,1.0510301814470462,0.102,0.042,7.3473985261016e-89,2,Cxcl12
5.116845677881538e-77,0.3617585105678308,0.723,0.638,2.016037197085326e-74,2,Ptges3
1.0036493806188983e-76,0.4801763891091474,0.753,0.688,3.9543785596384594e-74,2,Pcx
1.2864438240823123e-75,0.25692623585265356,0.38,0.264,5.0685886668843105e-73,2,Gpnmb
1.6552158802064606e-71,5.571552792173264,0.01,0,6.521550568013455e-69,2,Cd209a
7.525821066040981e-62,0.5691602625355667,0.554,0.493,2.9651735000201466e-59,2,Taldo1
2.415556918213367e-61,0.525809293419648,0.599,0.543,9.517294257760665e-59,2,Bpgm
2.395612733367384e-60,4.180382799175545,0.014,0.001,9.438714169467493e-58,2,H2-Ab1
1.9550492414176656e-59,0.5579682648942028,0.363,0.272,7.702894011185602e-57,2,Prps2
7.397543148189789e-59,0.4612859211485945,0.487,0.397,2.9146320003867767e-56,2,Lta4h
1.0886039123570063e-58,0.44360976761010146,0.502,0.412,4.289099414686605e-56,2,Cstb
